"id","collection","from_date","to_date","public","remarks","created","last_modified","agency_id","frames_service_url","index_service_url","mosaic_service_url","ls4_link"
"fc2f2f31-36a4-4e16-abd5-e08188c5b609","306017","1977-07-12","1977-10-05",t,"","2018-02-07 16:14:02.296287+00","2018-11-13 21:53:02.03913+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"a48850f6-f849-423a-bd7e-81182847f3cb","DAM-1942","1942-02-01","1942-02-01",t,"Photo index only","2018-08-24 20:26:25.215041+00","2018-11-13 22:10:38.001552+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1a101028-6189-444a-831e-498bfc639d42","CKW-1968","1968-11-18","1968-11-18",t,"","2018-02-07 16:14:10.812855+00","2018-12-20 14:07:30.593289+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"009b8368-d014-442c-8d44-a2510a1cea62","Ammann","1948-11-02","1961-08-06",t,"","2018-02-07 16:13:40.757051+00","2018-12-20 14:07:36.683601+00","71ef171c-cec1-4de8-8118-e5846ee5fbc6","","","",""
"ab9bffc9-822c-41ab-bf03-b5c36657e80b","VBWZ","1968-02-03","1968-02-03",t,"","2018-02-07 16:14:01.371114+00","2018-11-13 16:21:23.690842+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"c1db24ae-92c1-4557-a834-f834aa9a56ec","DXB-1968","1968-10-02","1968-10-02",t,"","2018-02-07 16:13:57.431014+00","2018-12-19 21:15:12.985766+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f44ec0aa-afa4-41fc-a71d-9ccd8caee476","DAM-1967","1967-05-17","1967-05-17",t,"","2018-02-07 16:13:53.82236+00","2018-11-13 22:12:08.263332+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"57db9c94-d554-43f1-9f2b-ce64f66688e2","CVD-1957","1957-02-28","1957-10-23",t,"","2018-02-07 16:13:52.285459+00","2018-11-29 15:25:23.699538+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1d6e81a5-1e19-4f5f-a10c-6c4b8c6bfd22","DYO-1960","1960-03-26","1960-03-26",t,"","2018-02-07 16:13:50.294318+00","2018-11-28 22:08:42.214583+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f8fc038c-7a38-4054-9157-51ed5251ebc2","BRD-1952","1952-12-05","1952-12-05",t,"","2018-02-07 16:14:11.815082+00","2018-07-20 18:28:28.795533+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"280c359d-69e4-4682-8b51-87a72c383538","CUZ-1953","1953-03-11","1953-03-11",t,"Photo index only","2018-02-07 16:13:58.634427+00","2018-11-13 22:22:23.78998+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2229ca1e-f33c-4dcf-baab-1cdc06c369ed","GLO-188","1981-05-29","1981-05-29",t,"None
Hueco Tanks","2018-02-07 16:13:40.383693+00","2018-11-28 22:15:29.758959+00","2129e2f4-ab5a-44c5-b8da-410bb957ab52","","","",""
"33925727-4752-4a19-b051-fb4ed4fa4497","94I112","1994-09-29","1994-09-29",t,"None","2018-02-07 16:13:38.871491+00","2018-11-29 15:55:57.646501+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f6f64ca0-0165-4185-8f2e-6eddf5c4f981","VAHH","1961-10-04","1961-10-04",t,"None","2018-02-07 16:14:07.266771+00","2018-04-10 18:49:49.257449+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"fef63072-3a86-410a-a89d-382b1a6945ff","VCKC","1969-01-30","1970-02-13",t,"","2018-02-07 16:13:50.916242+00","2018-04-10 18:59:04.184271+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"71542393-095f-4915-96e1-571f1ab3be34","CUS-1941","1941-07-22","1941-09-01",t,"","2018-02-07 16:13:39.302998+00","2018-12-19 21:36:38.866826+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d0ab7775-d2fd-4fcc-97f2-be954d973232","CFY-1949","1949-10-01","1949-10-01",t,"","2018-02-07 16:13:45.863359+00","2018-09-11 20:12:15.319416+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4a36a3eb-f168-44b3-89e6-51fbbd986c76","VBCM","1965-01-16","1965-01-16",t,"","2018-02-07 16:13:48.590895+00","2018-04-26 19:51:52.141927+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"61c9fe0b-f710-4bc8-beb5-d0736d833edb","CUS-1950","1950-11-24","1950-11-24",t,"","2018-02-07 16:13:48.257485+00","2018-12-19 21:37:16.533749+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8572cb44-3451-459c-9343-14fadcf7b0c6","VUS","1958-10-23","1958-10-23",t,"","2018-02-07 16:13:52.740579+00","2018-06-05 15:11:05.563677+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"10e7f935-4883-46b3-a554-2978efac1c73","VBWR-S","1968-12-12","1968-12-12",t,"","2018-02-07 16:13:51.704336+00","2018-06-05 16:30:02.574383+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"2ffe64ff-b733-4b3c-a3e6-ff5719b71264","VARL","1963-05-05","1963-05-05",t,"","2018-02-07 16:14:07.889531+00","2018-06-05 16:44:05.375499+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"35dbda0c-2a89-480e-ae6c-b4517819fa6e","VAGR","1961-07-28","1961-07-28",t,"","2018-02-07 16:13:44.319133+00","2018-06-05 16:48:32.438724+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"631e32b5-7402-4263-8691-595c7d119e90","DYI-1963","1963-02-27","1963-03-02",t,"","2018-02-07 16:13:43.069002+00","2018-11-13 16:37:01.131025+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2dd1463d-448d-4f7b-8694-78cdf2d14819","CVD-1970","1970-03-08","1970-03-08",t,"","2018-02-07 16:13:45.407457+00","2018-11-29 15:25:56.011975+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e007d815-3a3b-4d8e-be91-141e681ce35c","CGN-1961","1961-02-11","1961-02-22",t,"","2018-02-07 16:13:34.484693+00","2018-12-20 14:24:39.596158+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"44e769e2-5137-470f-af58-43291f488ac9","CRR-1970","1970-03-22","1970-04-02",t,"None
5LL-119
PHOTO INDEX
3LL-296","2018-02-07 16:13:38.185729+00","2018-11-14 16:47:37.71433+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c518b511-6c5f-4bf9-895d-316da51ac3c1","CRP-1953","1953-02-23","1953-02-23",t,"Photo index only","2018-02-07 16:14:04.071135+00","2018-11-14 22:09:13.752515+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5b4a8827-d700-48f6-b288-169c2de8a018","DJS-1972","1972-02-21","1972-02-21",t,"","2018-02-07 16:13:58.965137+00","2018-11-16 19:45:41.748232+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8ae4fcc8-4c5e-4a24-8ed0-ccb6fc034ce6","DAD-1967","1967-03-28","1967-03-29",t,"","2018-02-07 16:13:43.695176+00","2018-11-16 20:33:03.409418+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1ca43106-8b45-4e56-8544-0c6e380c3c31","CKS-1960","1960-01-15","1960-02-08",t,"","2018-02-07 16:13:37.553066+00","2018-11-19 17:29:58.242729+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b38ecaec-d5e7-471a-a6e3-b42484b9c941","BQZ-1968","1968-12-14","1968-12-16",t,"","2018-02-07 16:13:55.039452+00","2018-11-28 22:47:18.052283+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f8a12d6a-0a02-4263-8c5e-06fe0f413d12","VCWK","1972-03-17","1972-03-17",t,"Livingston Reservoir","2018-02-07 16:14:03.08865+00","2018-12-20 13:35:04.206035+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"1f412ecd-9034-475e-8e6a-da39d1ebe67a","CFT-1970","1970-01-31","1970-01-31",t,"","2018-02-07 16:14:10.479581+00","2018-12-20 17:23:23.324603+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3e97cbf2-bbbd-4bfe-b928-b47233be218f","DAK-1962","1962-01-29","1962-02-06",t,"","2018-02-07 16:13:55.706976+00","2018-11-13 15:50:25.069459+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"440be49c-a915-4c82-baf9-04edced92d08","DWP-1960","1960-03-26","1960-04-05",t,"None
Contains Rolls 2 & 3 Rio Grande
PHOTO INDEX","2018-02-07 16:14:03.504259+00","2018-12-12 16:04:13.729218+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"864d15f5-e127-44b3-874f-18623c49f0b5","DWO-1960","1960-04-05","1960-04-05",t,"","2018-02-07 16:14:01.040261+00","2018-09-06 20:07:07.891868+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5295feb1-9d55-4061-9fe6-e46466c96b42","VDTQ","1974-01-20","1975-01-20",t,"None","2018-02-07 16:13:35.567499+00","2018-12-17 21:38:58.828632+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"2341e965-f3a5-4794-859f-ef77752d854c","CFW-1980","1980-10-30","1980-12-10",t,"No photo index for this collection.","2018-02-07 16:13:57.930163+00","2018-09-07 19:36:04.850388+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1572e83d-a62a-4b45-a02e-42258eb5513a","CKL-1940","1940-07-01","1940-07-01",t,"","2018-02-07 16:14:09.604048+00","2018-09-07 20:29:20.560476+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"69171311-0e76-46b9-8121-fc0ba1f19fe5","287522","1976-05-18","1976-05-18",t,"","2018-02-07 16:13:47.757153+00","2018-12-18 15:07:13.276747+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"fc42f497-35a6-43b9-b5fe-97a9f8e4be29","333125","1979-09-10","1979-09-11",t,"","2018-02-07 16:13:37.009469+00","2018-12-20 17:31:32.352679+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f255df79-cddf-4ac4-8375-96c237e75d10","BRB-1952","1952-10-18","1952-11-12",t,"","2018-02-07 16:14:11.31283+00","2018-12-18 15:02:13.146489+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f34bcaf4-7324-4f84-b2bb-6e90777248f0","CVF-1957","1957-01-19","1957-02-01",t,"","2018-02-07 16:13:47.300134+00","2018-12-19 20:09:02.099182+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"bd64f1fa-b2a7-4f6e-a429-ea0922ccc133","372868","1990-12-05","1990-12-05",t,"MORTS","2018-02-07 16:14:08.9785+00","2018-12-19 20:51:18.898928+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f04b9415-b15a-49bd-a6b4-a3ff18511154","CFX-1955","1955-11-20","1955-11-20",t,"","2018-02-07 16:14:27.751442+00","2018-09-07 19:47:09.882929+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"83cd44c0-b6ed-41de-bc6e-356bde2e21fe","GLO-CZ","1977-06-07","1979-08-14",t,"Several sets of GLO imagery from same time period in Calhoun County
South Padre Island
Corpus Christi Bay
Alazan Bay
Galveston Bay
Corpus Christi Bay
Galveston Bay
North Beach","2018-02-07 16:14:42.415323+00","2018-11-13 20:16:40.495636+00","2129e2f4-ab5a-44c5-b8da-410bb957ab52","","","",""
"95dac20e-cf5f-430c-a33c-8677108bee75","VEBY","1976-01-29","1976-01-29",t,"","2018-02-07 16:14:12.483392+00","2018-11-28 22:57:27.751535+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"86422342-854b-4cb8-91cf-f013c0d03f6d","CGI-1975","1975-11-12","1975-11-25",t,"","2018-02-07 16:14:17.73653+00","2018-11-13 21:50:54.517631+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"cdc3e161-c741-4dda-a9fb-ce9fc42aa86b","287546","1976-05-03","1976-05-03",t,"","2018-11-14 15:34:40.746481+00","2018-11-14 15:35:14.49701+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"afefa981-30ea-4bc1-a879-88a4a76bb583","287515","1976-11-01","1976-11-01",t,"Bowie and Selma","2018-02-07 16:14:25.520895+00","2018-12-19 21:23:08.905868+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"d14a5a1d-7d7a-445a-ac0c-5b983afb16e6","VAVW","1964-02-09","1964-02-09",t,"","2018-02-07 16:14:21.936579+00","2018-06-07 21:26:47.813598+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"eccc644a-f2f5-4785-bc82-ded987c52b15","VEJK","1977-03-24","1977-03-24",t,"","2018-12-12 16:48:47.898906+00","2018-12-12 16:49:18.549062+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"68fdbb04-b17f-4b6c-98be-b9d061e120ee","CRV-1964","1964-12-11","1964-12-11",t,"","2018-02-07 16:14:33.081806+00","2018-08-23 22:37:28.854138+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5af43baf-2a9d-4a2a-9494-020fa2f71889","VANO","1962-09-15","1962-09-15",t,"","2018-02-07 16:14:23.141371+00","2018-06-07 21:28:14.860928+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"03de9180-472f-4297-ab20-5979197864f1","SWJR","1977-02-17","1977-02-17",t,"","2018-02-07 16:14:34.003448+00","2018-06-07 21:40:56.757138+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"1bf46e19-d6f7-42ac-8ca2-408723a2a9cf","EMT-1963","1963-10-11","1963-10-11",t,"","2018-02-07 16:14:21.060542+00","2018-11-19 19:55:27.742046+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"db325e42-e3b2-4ae5-b32a-cec1cc5f918d","CMS","1963-04-06","1963-04-08",t,"","2018-02-07 16:14:13.752473+00","2018-06-11 15:54:35.317183+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"53833f28-84aa-4d2a-85fc-7d5c88deb62a","DBD-1953","1953-12-23","1953-12-23",t,"","2018-02-07 16:14:20.229064+00","2018-08-23 22:44:30.763853+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"33476a77-d598-4a6d-8bef-6af641d2d72e","CKV-1958","1958-11-19","1958-12-12",t,"","2018-02-07 16:14:24.475774+00","2018-12-19 20:19:07.247711+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7349e497-13e3-4d3b-a3bb-03da466dcd93","CBG-1939","1939-10-02","1940-03-01",t,"","2018-02-07 16:14:19.897889+00","2018-12-19 21:50:45.185142+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"841f40f0-134b-4dcc-85f5-0a0bdace7a88","287553","1976-01-12","1976-01-12",t,"","2018-02-07 16:14:42.036302+00","2018-12-12 16:31:45.310166+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"62086f70-f090-4cc3-9826-c2dfd9ae16db","VANX","1963-02-04","1963-02-04",t,"","2018-02-07 16:14:36.840214+00","2018-04-26 19:53:36.142692+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"36fc3d6d-cc26-45af-8ce7-236ac6297578","US-190","1965-07-02","1965-07-02",t,"None
US 190","2018-02-07 16:14:40.492162+00","2018-04-07 21:36:59.266555+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"e5d1802b-a696-46f2-9cb0-4dcd964c8f1e","NAPP-1995","1995-01-10","1995-01-10",t,"","2018-02-07 16:14:30.771222+00","2018-11-13 16:09:57.888508+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"336ec03a-4295-4b5a-86ae-f3122fb88f6c","69104","1973-10-19","1973-10-19",t,"","2018-02-07 16:14:21.560611+00","2018-04-10 18:27:28.2283+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"08c696cd-68bf-4aa4-a2b9-8181eee285a6","BQR-1953","1952-03-04","1953-01-18",t,"","2018-02-07 16:14:14.927963+00","2018-08-28 16:05:20.634578+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b8166c64-54f5-46db-91f3-0afe31e39c99","287492","1976-01-12","1976-01-12",t,"","2018-02-07 16:14:44.507201+00","2018-11-19 19:38:37.09458+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"6b83a5ca-2a64-4fd2-8435-bb222cd8e5c3","DJU-1956","1956-08-12","1958-02-07",t,"","2018-02-07 16:14:22.685484+00","2018-11-20 15:08:26.272326+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3bd477e3-39c7-49eb-9fa2-9b97c3bf066e","COQ-1968","1968-10-02","1968-10-02",t,"","2018-02-07 16:14:28.085159+00","2018-11-13 20:54:02.954559+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"10253b31-99b1-4b85-92fb-77b45890222e","VDJH","1974-01-16","1974-01-16",t,"","2018-02-07 16:14:23.890762+00","2018-06-05 15:25:39.19766+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"08c6b2a2-bc26-4c14-b1af-2c7410e3946b","281364","1975-09-30","1975-09-30",t,"None
Texarkana Urban","2018-02-07 16:14:37.928766+00","2018-11-13 20:55:14.390809+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"43064bb6-c05d-43f1-865c-3b4ef1de7f4d","CGE-1939","1939-01-31","1940-02-08",t,"","2018-02-07 16:14:36.227031+00","2018-12-20 15:02:44.668912+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"54846d9e-46c8-4227-8e07-fae9ce39ad03","200075","1978-07-12","1978-07-12",t,"None
Contains portions of rolls 3-5.","2018-02-07 16:14:44.131042+00","2018-12-20 16:55:42.809835+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"1c521a36-8269-49e6-9414-0a7e470a37c5","CBG-1949","1949-10-01","1949-10-01",t,"","2018-02-07 16:14:30.436661+00","2018-07-20 18:13:09.168234+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"10b03d0b-b172-4ec5-83c6-8dc35b7fecf5","DWR-1939","1939-12-17","1939-12-17",t,"No photo index for this collection.","2018-02-07 16:14:45.510744+00","2018-09-04 15:15:24.999472+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"874fecef-19bd-4815-b95c-55e08140c82c","CKQ-1960","1960-03-03","1960-03-22",t,"","2018-02-07 16:14:15.761341+00","2018-11-13 15:47:27.786216+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2cf866ba-d35e-4476-a123-bdfb1eaa46f3","DAM-1953","1953-01-29","1953-01-29",t,"Photo index only","2018-08-24 20:27:58.203235+00","2018-11-13 22:10:54.34808+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"841ac4f6-bf46-478d-8aca-15ff7741b013","VEIY","1977-05-28","1977-05-28",t,"","2018-02-07 16:14:29.478112+00","2018-11-14 16:22:50.14825+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"eb009273-eacc-442c-98c1-be5c8367e274","DAZ-1959","1959-05-26","1959-06-06",t,"","2018-02-07 16:14:27.083626+00","2018-12-19 20:27:31.980657+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c3b41198-cdfb-4f05-9e18-fef119cfd374","CUP-1974","1974-11-01","1974-11-01",t,"This collection is designated with FIPS code 48223, rather than 3alpha county code.","2018-02-07 16:14:46.332665+00","2018-09-07 20:10:27.777307+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ec0200be-82b0-499e-a038-7f00e20b5cf0","CLN-1940","1940-04-04","1940-04-13",t,"None

PHOTO INDEX","2018-02-07 16:14:32.036575+00","2018-12-19 21:45:23.103029+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"75c87afc-be2a-420b-a60a-d36692581b32","DWQ-1957","1957-04-15","1959-11-30",t,"","2018-02-07 16:14:45.888671+00","2018-09-06 20:12:19.152921+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3076ffd0-475d-4d57-a9d2-52ead8f00680","CUP-1956","1956-09-16","1958-10-12",t,"This collection includes frames that go back to 1956","2018-02-07 16:14:32.54151+00","2018-11-29 15:54:16.165774+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"016da42a-e83f-4b4e-b560-a6678acb9fd6","IH 45","1964-02-22","1964-02-22",t,"","2018-02-07 16:14:33.580022+00","2019-01-09 19:37:25.006166+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"d0be1307-9999-462c-a9d6-4fd9dd2cfbdb","AUS","1968-10-17","1969-02-24",t,"None

Roll 1: 6.  Roll 3: 27 & 29. AUSTIN AREA","2018-02-07 16:14:26.542653+00","2018-12-20 17:38:50.289861+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"e457e4ec-9d31-4efd-85fb-55c4b6c5b65f","BQR-1975","1975-01-25","1975-03-14",t,"","2018-02-07 16:14:40.869455+00","2018-11-13 15:51:43.298505+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"bce7adf2-2bab-4296-82e1-6e1d75074325","CRR-1950","1950-01-07","1950-02-19",t,"","2018-02-07 16:14:18.93799+00","2018-11-14 16:44:24.619855+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"47892076-7975-41a8-9662-3759ded23cce","287532","1976-10-20","1976-10-20",t,"None
Contains portions of rolls 1-3. Kilgore
Kilgore.  Contains rolls 1-3.","2018-02-07 16:14:44.923506+00","2018-11-16 19:51:55.72511+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"6579f04a-e0ef-4523-ac1e-8d9d25a0343f","DAC-1951","1951-01-10","1951-03-04",t,"","2018-02-07 16:14:18.233165+00","2018-11-14 22:00:42.23189+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"47fdb711-b791-4ef9-a833-122994dce6f8","373229","1990-02-16","1990-02-16",t,"Bell-Coryell counties.  Contains portions of rolls 1-5.
Final UTSA-Urban Trans Study Area. Contains portions of rolls 1-5.--temporary line index (ordered 1/94)","2018-02-07 16:14:39.902797+00","2018-11-19 19:40:09.30412+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"ef04f718-887d-4756-b96e-8a32b9c81874","EKF-1961","1961-11-04","1961-11-04",t,"","2018-02-07 16:14:15.261134+00","2018-11-28 21:30:36.799666+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f263e975-91c6-410a-bbed-4f0dac69c482","DBN-1972","1972-02-07","1972-02-08",t,"","2018-02-07 16:14:41.536545+00","2018-11-29 15:17:44.603253+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"66bbc6a4-2ebf-4974-a0f4-f4449b8455fb","DY-1936","1936-11-26","1936-12-13",t,"No photo index for this collection, has line index","2018-02-07 16:14:19.398757+00","2018-11-28 22:07:54.517045+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"832f9646-e395-4c8c-90bf-8ba22db86490","CLI-1950","1950-10-10","1950-12-09",t,"","2018-02-07 16:14:20.561523+00","2018-11-30 20:18:34.095877+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f1483a33-01e9-4bef-95d2-8b7c738bddf1","VBBG","1965-02-18","1965-12-20",t,"","2018-02-07 16:14:28.586875+00","2018-12-19 15:07:15.950965+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"a982cdb2-9e5a-4f4f-9944-f0f378afa148","BRF-1977","1977-09-26","1977-09-26",t,"no photo indexes for this collection","2018-02-07 16:14:14.506402+00","2018-12-19 15:40:51.586657+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e9ff94f1-6e89-4e45-b3c6-6d79e80dfff8","DMD-1951","1951-04-08","1951-04-08",t,"","2018-02-07 16:14:31.695441+00","2018-12-19 19:54:35.461361+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c3791066-4ed9-427c-bde1-850deb3d4220","CRM-1969","1969-03-25","1969-03-26",t,"","2018-02-07 16:14:25.895152+00","2018-12-20 17:20:57.127492+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"05c850d5-998a-48c8-9479-41ef08f0a08c","VCHL","1969-08-02","1969-08-02",t,"FRAMES 1-33","2018-02-07 16:14:25.099023+00","2019-01-09 20:17:00.735336+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"c5899108-61b9-4b9e-aabb-d0843d1ca168","287525","1976-05-28","1976-05-28",t,"Crystal City","2018-02-07 16:14:16.57237+00","2019-01-02 15:14:41.485218+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"7962a613-298c-48b0-81b7-450a35026117","DXR-1960","1960-05-07","1960-05-07",t,"","2018-02-07 16:15:13.179426+00","2018-11-14 17:38:13.266567+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b4d5e192-a793-4324-b38d-adc3f5ebe683","1955","1955-01-19","1981-05-10",t,"None","2018-02-07 16:14:57.380224+00","2018-11-13 19:41:58.127632+00","71ef171c-cec1-4de8-8118-e5846ee5fbc6","","","",""
"b439f4ca-56b1-49ba-8ef8-633245bef6a0","BRI-1949","1949-02-17","1949-03-15",t,"","2018-02-07 16:15:17.814808+00","2018-12-20 15:34:19.703719+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7670eb12-9063-4ac5-89e1-832c2d3056bc","VAKJ","1962-02-19","1962-02-19",t,"","2018-02-07 16:14:56.073155+00","2018-06-07 21:37:02.6198+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"8b0e8fc9-c660-4015-8c1a-1c96039cb0df","CGV","1958-03-23","1958-03-23",t,"None","2018-02-07 16:15:11.097801+00","2018-06-11 15:47:15.043114+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"2b575528-e908-49d5-80d8-6921754a3a55","IH","1949-02-07","1949-02-07",t,"","2018-02-07 16:14:47.485631+00","2018-06-11 15:49:14.10367+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"053a882c-8900-4f29-890b-3db30ec6bea9","DMC-1957","1957-12-20","1959-12-20",t,"No photo index for this collection.","2018-02-07 16:14:47.111721+00","2018-11-16 20:26:00.489427+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a81ac024-6511-4d3c-bda6-fc7bbb3c614c","950010","1994-11-21","1994-11-21",t,"","2018-02-07 16:15:05.556443+00","2018-11-13 15:59:55.602108+00","69959c48-256d-4320-89e6-31f27d017c35","","","",""
"fe78d13d-2f78-45bc-af2c-3dc078f0c5bb","DAO-1973","1973-02-03","1973-02-03",t,"Photo index only","2018-02-07 16:15:19.311862+00","2018-11-14 16:59:14.378582+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b9ec0be2-554d-4b5e-bb26-6f19f8005ad6","DAE-1952","1952-03-18","1952-03-18",t,"","2018-02-07 16:14:51.643488+00","2018-08-23 15:01:52.356592+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ce7884e3-ddc7-4777-ba9f-ca884b3854f1","287542","1976-05-18","1976-05-18",t,"None","2018-02-07 16:14:48.774275+00","2018-11-14 17:40:10.519458+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
